# BEAST v1.8.0, r5971
# Generated Tue Nov 11 23:15:48 EST 2014 [seed=1415708148141]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(AleocharaTriboliumMeloeDendroctonus)	tmrca(BombusApis)	tmrca(CarabusGyrinus)	tmrca(ColeopteraStrepsiptera)	tmrca(CopepodaBranchiopoda)	tmrca(Dicondylia)	tmrca(Diplura)	tmrca(Diptera)	tmrca(Ellipura)	tmrca(Embioptera)	tmrca(EmbiopteraPhasmatodea)	tmrca(EpiophlebiaCordulegaster)	tmrca(FormicidaeApidae)	tmrca(GlossinaSarcophagaTriarthria)	tmrca(HemipteraSternorrhyncha except Aleyrodidae)	tmrca(Holometabola)	tmrca(Hymenoptera)	tmrca(Isoptera)	tmrca(LiposcelisPediculusMenopon)	tmrca(ManducaBombyxParidesPolyommatusZygaenaYponomeutaNemophora)	tmrca(Mecoptera)	tmrca(Megaloptera)	tmrca(MegalopteraNeuroptera)	tmrca(Neuroptera)	tmrca(Odonata)	tmrca(OstracodaMalacostraca)	tmrca(ParidesPolyommatus)	tmrca(PediculusMenopon)	tmrca(Plecoptera)	tmrca(Pterygota)	tmrca(RanatraVelia)	tmrca(SiphonapteraMecoptera)	tmrca(Strepsiptera)	tmrca(Thysanoptera)	tmrca(ThysanopteraHemiptera)	tmrca(ZorapteraDermaptera)	tmrca(Lepidoptera)	yule.birthRate	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	speciation
3308000	-1729.7239083949871	-1726.553273965243	-3.170634429743993	562.8908128513062	64.28599379470344	29.010718773884488	213.25410468768985	301.97348068368797	449.77396473211087	448.57893581439475	107.05743087543617	119.41747810083004	271.32824722257027	110.87353977982775	126.4352696131636	104.91064474121389	110.10585082794124	42.858569758192324	121.6453543838602	360.68004400968584	283.42359843935384	135.21091804472047	105.82889035189413	108.29407147618109	112.55322204290526	149.5182452559773	198.97997120311396	148.93078674223418	282.0275023034041	504.8323540519165	41.741209544761	55.159629791921354	175.60842297160852	435.30471997950946	112.8442998075437	166.59742508987154	104.00351304986408	118.23431343622153	216.0644621744451	173.5164644494601	114.9277671235261	0.005856371988416702	8.101651316551678E99	3.459348566612522E99	0.0	NaN	NaN	-3.170634429743993	-866.3473317368276
3309000	-1723.0432179124232	-1719.8725834826791	-3.170634429743993	566.4438063241704	219.7049717528046	28.99343014438545	213.27574622376181	320.28817151150014	375.76456177377304	435.3810728424605	74.08450932609902	119.34631252404148	389.82652066356513	110.80746587226824	243.48521404533432	104.84812435757318	103.91970259431625	42.387723722986216	161.69179233720058	360.8107258360129	291.71254629933395	135.13034053526542	111.02449017033919	101.07547982388921	112.48614714655439	104.71173525233662	181.512254707813	153.68957476579234	281.85943101107017	488.9178342383128	41.71633431459915	47.43547526235114	167.87165055890324	435.0453047584814	108.14197068836589	166.4981431251494	103.94153326171296	120.89294589682041	216.53585538940501	173.41305915677393	116.56312169926332	0.005390920836905366	5.995390266863618E98	2.6888638853581968E98	0.0	NaN	NaN	-3.170634429743993	-865.3320906681636
3310000	-1714.807065954012	-1711.636431524268	-3.170634429743993	549.7896012086181	201.9207059413489	38.904878887281164	211.7899286851455	336.2292701284178	167.24173384803956	423.5390944189527	64.15236970022487	118.51486850165668	408.6346241856648	110.03550900835971	269.08087871119466	104.11768414193767	103.19573036842411	41.96989226221067	145.7165911448834	346.8302376807837	251.58055475337716	135.33603425113134	110.25102137404225	100.00675220520702	111.70249549726476	139.5915791556384	174.9068791033632	104.02532977143926	234.81827318451445	485.51171466815117	41.42571120217838	59.24986419413067	166.70214747637647	405.4485620596631	107.38858339724499	165.33820878858003	103.21740894919552	120.05072702060542	225.73210540186204	172.204951018449	119.04613440249904	0.006385533385291826	5.4175160021357076E98	5.815670737639814E99	0.0	NaN	NaN	-3.170634429743993	-855.3707638024266
3311000	-1720.96373939487	-1717.7931049651258	-3.170634429743993	568.3675008761359	202.0174217196244	38.752178558587275	210.9586604059671	314.1767247565941	166.5853157210504	422.15994067084773	63.900573827319114	118.0497016667271	306.8191132806677	109.60362337154135	196.24377612272505	103.70902576679187	102.79069063053625	40.18464597330342	113.05320660931588	343.3819883946584	269.4876122607171	134.8048449117647	104.42844051517159	99.6142290983343	111.26406699507667	29.634326674088985	122.3957052718319	64.51173209330645	272.5574915234831	483.6060976726747	41.26311669223843	60.23813213552145	167.94299079973874	397.03543217160444	106.96708685357906	164.68926193281874	102.81228412361418	119.57953199313602	224.84611455244965	174.57747547057215	118.57888236694673	0.0053934682844128	4.396118936313383E99	5.467926929704136E99	0.0	NaN	NaN	-3.170634429743993	-861.3081214073795
3312000	-1713.8987653861668	-1710.7281309564228	-3.170634429743993	572.2925547130792	156.46898515747344	36.10033430377887	213.9282278827132	325.1849628351979	199.52640800610789	428.8627642852108	27.672789043000567	118.84032329386852	262.28858031652334	110.33767855191991	140.82379642883714	105.52855067311859	106.37300729796256	40.4537771082148	122.87102597270136	367.94632152715286	339.37522869774295	133.87770078270833	105.12783562074361	102.34339558731521	112.00924276806055	1.7283476041889647	99.95457607990733	89.21530066900259	251.40502273969898	518.6835572118869	41.53947073633629	60.641568733602824	169.06776586294006	392.4888148655988	107.68348419355294	165.7922455948159	103.50085524422084	120.38039944830447	249.5818780552746	165.78210017164938	117.59036074217549	0.005529874858341953	2.7790292701000827E99	4.609391953153226E99	0.0	NaN	NaN	-3.170634429743993	-854.9055984121593
3313000	-1718.82342713502	-1715.652792705276	-3.170634429743993	566.5327669527686	236.03029734454807	36.11090089976002	212.7659200604502	293.78237947618277	199.58480954120805	409.66263850782354	27.680888889916893	111.5922221904406	465.82405772778895	123.42099524112233	193.5477043779506	105.55943896213152	92.66422237108073	41.71293186514873	112.02412462358356	368.0540197021784	331.9151262072257	133.91688689004886	105.15860662014848	97.50695304806591	112.04202796069966	41.088165427872184	59.24668285115544	52.12432481592394	251.478609185757	518.835376293256	38.37178680575166	60.65931856802483	169.11725212975063	392.6036966475487	107.71500323328651	165.84077311429166	103.53115002520171	120.41563488502692	331.5809408169166	165.83062472155186	118.46797054946126	0.005465548834074259	2.6116398814918716E99	2.9697406615420894E98	0.0	NaN	NaN	-3.170634429743993	-859.1955509131283
3314000	-1722.9460145080068	-1719.7753800782627	-3.170634429743993	576.0463270069704	152.1285415469391	36.03651038355522	212.32761012550776	286.2421930957471	337.9477653828736	456.0252697415936	219.74623536465182	111.36233584569852	362.36031579223516	123.16674094899084	199.32560232013392	105.34198049504754	92.47332878592657	41.627000845524535	94.38575362770918	354.8247807639168	343.48152128885056	133.64101046226475	104.94197389055898	98.78205973488126	111.81121499040665	9.370098667836347	154.90841572201737	100.52610892481485	279.9170220809596	505.7058679775588	40.93313431510682	55.338304258945634	168.76886094117313	424.2901073393414	107.49310418081564	165.49913165942957	103.3178699490543	120.1675718067035	257.5589230111392	165.48900417295783	118.22391977079546	0.00610879478609217	5.936664818025356E98	4.530065139268409E99	0.0	NaN	NaN	-3.170634429743993	-865.2003320640854
3315000	-1717.4113721342194	-1714.2407377044754	-3.170634429743993	576.4098756056738	96.21089595567275	36.263693329542214	213.66617513830383	330.4771889754265	211.37265894450053	433.038066729687	376.85557378312416	112.32122558311688	351.0058074364725	101.85428999759947	200.0204292238299	106.00608201903664	98.5178138040468	37.56139215018772	127.68315042006219	357.06168267659245	354.4240156261437	134.48351596955024	105.6035536754048	99.404805919303	103.6234589877067	2.8424418857136615	142.0504114740389	116.3701224612784	292.2427498071635	443.2935205631629	39.44159195123005	55.687170418672586	169.83282098090493	417.82605616973416	108.17076691289381	168.77968629767892	103.96921098674916	120.98204924883183	234.28735708449088	166.53228719610044	118.96923218017666	0.0066966802041619	5.172766772029972E98	5.384062999226606E99	0.0	NaN	NaN	-3.170634429743993	-861.9062876827563
3316000	-1710.9661081972204	-1707.7954737674763	-3.170634429743993	560.9297094571831	96.5811674534912	36.40325561001141	214.48847799616357	267.60411173993117	212.1861351131593	414.5506228042379	138.35579248187	111.88670237733555	312.8935781699846	102.24628032407996	136.40472282601638	106.41405068388657	93.53361961307654	41.64108324375284	125.65169192451351	363.3516262189497	277.5991630468599	135.11723455076248	106.00997319375494	99.7873693079139	118.66388006851334	53.378633146082095	87.49271774324298	68.24370742658742	295.3373845307949	482.4154893853486	39.59338450219907	50.67904545354767	170.48642941453082	388.66627367810685	106.72961524857413	169.42924170017267	104.36934067161148	121.4476535251411	271.94753126341897	167.1731933928751	119.42709004914359	0.006905449381672102	2.7374206780178498E99	2.0695772615650283E99	0.0	NaN	NaN	-3.170634429743993	-854.8816176713331
3317000	-1717.7042101420118	-1714.5335757122677	-3.170634429743993	577.5587914818694	76.84923014643712	37.003151315520114	218.02307166573664	264.9801608505859	185.35516917084115	415.68347452393846	41.934906005617	113.73050318951444	160.75423521790498	103.931214911463	128.04784929959052	108.16766669820518	95.07497671936616	44.755089621735706	156.97887390296833	367.81536417711993	322.5998566878682	137.3438554226859	107.75693034344836	101.60155222927149	120.61936319383366	91.80704484011437	107.48899265315295	39.31236031131254	301.7294690406769	430.2360215651614	39.453459501263936	51.51419443177538	173.2959055215294	402.4421842623829	108.48843150732127	173.9049945237835	106.08926154699758	118.47699976297697	311.8079670356266	179.45979300734925	122.39367686347508	0.006579259733911942	3.131013252491634E99	4.832712142036713E99	0.0	NaN	NaN	-3.170634429743993	-855.3438941370397
3318000	-1718.0621875984205	-1714.8915531686764	-3.170634429743993	576.8637639207489	72.19762677620442	36.21867843637256	213.400946774485	265.50483871168814	181.42560917243785	388.4092446098581	97.48599389264552	111.31939786166744	252.64097848783325	101.72785610292001	203.67828501630154	105.87449441669129	93.0593716135749	46.37309445180171	183.13902629879868	359.30994044731597	306.69734517241073	134.43214315315626	105.47246574004652	99.44758265182828	115.12669403690657	149.43185260512203	158.68085819595694	80.33100337124121	245.4343046392084	425.39670899745033	38.617039686546505	52.95119909541354	169.6220038911042	382.82380223594663	107.9781145381449	180.59608729251158	103.84015179570173	115.96526792899543	328.96282843049966	175.65521595089044	119.79891083233774	0.006032175710173562	2.0499311286073303E99	3.4950473005541287E99	0.0	NaN	NaN	-3.170634429743993	-855.8822490067357
3319000	-1728.5445687561073	-1725.3739343263633	-3.170634429743993	549.6219941541011	178.05663794736003	36.343557565669684	214.1367363056021	316.0881658406616	182.05115027674557	402.476863321039	53.975052110648996	111.70321831230225	387.2641337230786	102.07860567865934	210.73615312396004	106.23954127230081	93.38023294263903	46.53298520176732	203.69269802799096	361.1495530491498	302.0737262627933	134.89565451556018	105.83612643267993	103.73088494020078	115.52364174264473	41.857341721092574	232.89318615177186	229.11625735879022	314.03638225768236	504.7616779825393	38.750188175124315	53.133770628217825	170.2068471010178	398.04747284282206	108.35041450901099	181.2187682711999	104.19818439937913	116.36510697097269	314.66879907466205	176.26086119725088	120.21196797084622	0.0055235494124947025	2.1097183739016442E99	1.5057093121563148E99	0.0	NaN	NaN	-3.170634429743993	-866.1850364487311
3320000	-1723.9836814521143	-1720.8130470223703	-3.170634429743993	574.9144254233347	162.59432908819716	36.59759816036224	214.47005628797078	269.8740733930262	179.4489846358579	409.20333159577706	53.06496511704853	110.08640113402427	306.92660917114915	105.9459058698361	202.94454898435166	106.9821531147412	94.03295852863631	37.77748353472483	168.73714693157237	359.6252355932801	316.29498736164703	139.92013544704145	106.57591841507826	98.16172194576609	112.37910503002468	75.92260619137859	276.32719683064744	254.7435896291403	247.28226740386458	434.7921002064585	39.02105105998828	51.142444118480704	171.39658887520042	404.92775211316774	109.1077813046891	182.4854831099408	104.92652720629539	117.17849627450894	315.11866044542523	175.75325579067146	117.13438940467815	0.005653872401742718	7.834463961144554E99	2.0155570994056714E99	0.0	NaN	NaN	-3.170634429743993	-865.3864884201744
3321000	-1720.7565199060957	-1717.5858854763517	-3.170634429743993	544.1289420420568	238.9945259294304	29.973465372804903	212.66225151645332	291.27352699019093	158.0833918286156	422.9371562005017	59.082625367171545	109.15846403784496	264.1064839168004	105.05286971612213	146.94960607866247	108.33687809756688	93.24033864476908	37.45905066734918	218.33478909703894	329.0738706131468	320.5546986582852	138.74072470378647	105.67757177790979	105.22814839311938	105.3064976517567	65.50019622206405	151.57537567689153	67.80724366131423	239.99064686032472	491.86751034268923	38.69213594933454	50.71135571339207	169.95185772459936	417.39757242570545	108.1880931623619	180.9472817740123	104.0420835696154	116.19077869588409	352.2983105084715	174.27180154979837	116.14704361039983	0.0054596461202675115	7.945277395598823E99	8.745559460720013E99	0.0	NaN	NaN	-3.170634429743993	-864.9808856953047
3322000	-1729.7038424192688	-1726.5332079895247	-3.170634429743993	566.1104213587842	224.1628877288388	30.096436860976375	213.5347363366637	238.59551614561568	315.07418602426264	423.7348230451192	3.781733712126198	109.07042186206384	277.5455344010935	113.3894481659549	196.60113673346396	106.29668240151389	93.62287376568848	44.11200550631472	271.368121246027	318.1284115841897	314.86156361360554	139.30993327458762	106.11113286623383	100.24642959730451	105.73853634228831	12.194501151281166	139.46611707481054	63.24118987930843	223.43822012176926	496.05709111743454	46.10665209262379	70.45020191855399	170.6491155358654	415.84512047089726	109.68965677499409	184.0823645737779	104.46893477583677	116.66747209086931	390.5318803988399	174.9867827011719	116.62355757439569	0.005027821423765355	6.696889157122511E99	4.0665297280371425E99	0.0	NaN	NaN	-3.170634429743993	-866.8840980350279
3323000	-1729.9303937232057	-1726.7597592934617	-3.170634429743993	555.5632481211858	46.11087677721905	30.14723044165612	213.8951176638004	246.59909058091102	264.82307707462815	423.72749539393897	3.7881161220208805	102.36137825526428	368.63639133474095	113.58081487525186	215.65656695303488	106.47607869146313	93.780880542838	45.12772570635275	106.51915236904121	323.0286450159903	310.09609481600893	139.545045835186	106.29021600531627	100.41561491093906	105.91699065239384	15.245853118753027	73.22271242689354	67.39074365546645	293.72226005253776	478.58233182466546	46.18446602002514	71.02705508133035	170.93711905129607	416.5469398515264	102.21384673746219	184.39303930513853	104.64524638679508	116.86437110199554	402.59939000539185	175.28210687213866	116.82038247124899	0.005108190114964019	2.2124087322542403E99	2.643554569271631E99	0.0	NaN	NaN	-3.170634429743993	-864.3690794507319
3324000	-1726.641866467395	-1723.471232037651	-3.170634429743993	551.6441900145165	86.14782100102818	29.931647118440395	212.36555028364515	267.98725510857645	178.05998439155152	419.31075773888506	75.04946403029106	112.81131456673366	373.63803975151393	112.76859666596245	177.75071502453656	114.64319371276731	99.30859315794288	44.4593870078725	197.09660072441076	370.49820502782984	236.3640620380842	138.54715699834372	104.61538569267479	107.60009806124219	105.15957657171924	35.43604662377774	85.85253233161633	57.055487461352776	227.38857454000558	447.9508952562675	45.85420017073561	70.51913948350143	169.7147450008068	416.56257795840764	102.04826037125443	176.86121002005584	103.89692656954173	116.02867213003056	386.34824671904283	167.26078298082044	119.06141151106381	0.0060041934833561066	9.40645606805001E99	9.262541339153255E97	0.0	NaN	NaN	-3.170634429743993	-861.9516898887259
3325000	-1731.0838888119395	-1727.9132543821954	-3.170634429743993	568.9929572797818	142.82729579657789	30.343070172247387	215.28460391525343	301.8257764930488	187.684101807452	424.3294912668021	100.82376793651552	115.93800894323738	421.03443117894074	114.3186483630926	155.56369643296853	116.21901253319014	100.67363145685911	41.32925225110037	199.80577623500457	381.85470435928835	239.61298528741727	137.6758985948548	106.05336808257007	103.8756707470938	106.60503909367755	29.99178729261183	103.7714201254681	63.443579815332676	307.1133991920134	479.12627267444674	48.4776346916733	54.04889345573567	172.0475454106209	422.51429389286557	103.45095654602547	165.0467141831536	105.3250334372078	117.62353493286969	395.92230190731493	167.62526140519972	120.6979605897236	0.0065613134577607235	2.1934295519546828E98	7.961780768284724E99	0.0	NaN	NaN	-3.170634429743993	-872.2445968427605
